国际畅销榜012:老夫老妻,¥30.59,埃尔克·海登莱希 (Elke Heidenreich),译林出版社
老人与海（未删节插图珍藏版，免费赠老人与海有声书+英文原版，作家榜经典文库）,¥45.00,[美] 海明威 著，作家榜经典 出品，鲁羊 译，大星文化,中信出版社
作家榜经典：给孩子的中国历史故事（给孩子的历史启蒙书，一本书让孩子轻松通晓五千年中国史！精装插图珍藏版！）,¥53.40,汤芸畦 著，作家榜经典 出品，大星文化,浙江文艺出版社
连我都不知道自己想要什么的时候（韩国超级畅销书，长期稳居各大书店畅销榜首，被韩国zui大图书网站YES24推荐为“zui,¥45.10,"(韩) 全承焕,书田文化 出品",北京联合出版有限公司
写给儿童的哈佛家训大全集4册,¥113.20,焦庆锋,延边大学出版社
存在主义咖啡馆——自由、存在和杏子鸡尾酒,¥82.30,（英）莎拉·贝克韦尔（Sarah Bakewell）,北京联合出版有限公司
致奋斗的青春-受益一生的五本书,¥83.50,鑫同,北方妇女儿童出版社
即将到来的地缘战争：,¥59.80,[美] 罗伯特·D.卡普兰（Robert D.Kaplan）；中资海派 出品,广东人民出版社
教父2：西西里人（不是《教父》的续集，而是《教父》的升级！男人的哲学，智慧的总和，一切问题的答案！）,¥37.80,马里奥·普佐 著；读客文化 出品,江苏文艺出版社
让妈妈生气的10个方法,¥32.00,(法)西尔维·德·玛丘斯 著，(法)塞巴斯蒂安·迪奥洛让 绘，韩晓 译，孔倩 审,北京科学技术出版社
大脚丫跳芭蕾系列（套装全4册,¥149.20,[美]埃米.扬 著,河北教育出版社
真北：125位全球顶尖领袖的领导力告白,¥42.00,(美)比尔·乔治//彼得·西蒙斯，刘祥亚 译， 中资海派 出品,广东经济
自然科学启蒙第11辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）弗兰克林 . 布兰利 博士 等编绘,北京联合出版公司
自然科学启蒙第3辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）弗兰克林 . 布兰利 博士 等编绘，余国芳 译,北京联合出版公司
中国异闻录3+4套装（2册）,¥99.60,桐木,沈阳出版社
街头日记（豆瓣高分电影《自由作家》原著！登顶《纽约时报》畅销榜！让成长不再艰难、叛逆化作热爱的真实故事。）,¥39.50,（美）艾琳·格鲁维尔 ，自由写手,南海出版公司
《魔力》（2020年全新精装修订版，《The,¥50.90,"（澳）朗达·拜恩（Rhonda Byrne） 著,博集天卷 出品",湖南文艺出版社
给孩子的经济启蒙书（套装共2册，钱从哪里来+钱该怎么用，培养孩子财商与理财意识的宝典）,¥36.00,德尼莎?普罗斯科娃 著/绘 李科 译,福建少年儿童出版社
一个经济杀手的自白（白金珍藏版）（原书已售出100多万册，已被翻译成20多种语言；跻身20多个不同的畅销书排行）,¥32.30,[美]约翰·珀金斯 著，杨文策 译；中资海派 出品,重庆出版社
自然科学启蒙第5辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,温迪·普费弗 等著，杨晶 等译,北京联合出版公司
力量（2021修订版，畅销书《The,¥66.60,"[澳]朗达·拜恩（Rhonda Byrne）著,博集天卷 出品",湖南文艺出版社
自然科学启蒙第13辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,[美]莫尔文·博尔格等 著，王玲月等 译,
智人之路：基因新证重写六十万年人类史（吴国盛、李辉、歌德学院、王传超重磅推荐）,¥45.80,"（德）约翰内斯·克劳泽, （德）托马斯·特拉佩 著 ; 王坤 译",现代出版社
一切皆有可能（普利策奖得主、《奥丽芙·基特里奇》作者新作）,¥68.00,伊丽莎白 · 斯特劳特 著， 新经典 出品,南海出版公司
失乐园,¥43.20,作者 渡边淳一，译者 林少华,青岛出版社
自然科学启蒙第14辑（共5册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥75.00,（美）弗兰克林 . 布兰利 博士 等编绘，庞中培等 译,
我喜欢自己（套装全3册,¥103.40,文/图：（美）南希.卡尔森 ，[英]安东尼.布朗，[美]阿丽奇,河北教育出版社
自然科学启蒙第9辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）凯瑟琳.佐伊费尔德等著 ，王启荣 等 译,
耳语人,¥119.00,艾利克斯．諾司,春天
自然科学启蒙第10辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）安妮 罗克韦尔 等著，范晓星 等译,
自然科学启蒙第8辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）弗兰克林 . 布兰利 博士 等编绘 ，范晓星 等译,北京联合出版公司
我不可能只是仰望着你（雄踞《纽约时报》畅销榜56周美国作家保拉·麦克莱恩新作，重现海明威与第三任妻子盖尔霍恩霍恩火热而短,¥49.80,保拉·麦克莱恩，译者 钟山雨 ，果麦文化 出品,江西人民出版社
人性的弱点全集,¥21.80,戴尔·卡耐基,中国发展出版社
自卑与超越（版！0基础读懂自我发展心理学！全新未删节彩插珍藏本！免费赠《自卑与超越》思维导图1幅！作家榜出品）,¥55.10,[奥] 阿尔弗雷德·阿德勒 ，作家榜经典 出品，吴勇立 译,浙江文艺出版社
涨停密码（修订升级版）,¥95.90,黑马王子,清华大学出版社
吸引力法则：新版（为自己的生命吸引健康、财富和幸福...美好事物。),¥24.40,[美]埃斯特希克斯 杰瑞希克斯 著，邹东 译，双螺旋文化 出品,光明日报出版社
少年的荣耀,¥29.80,李东华 著,希望出版社
绝对成交之一个房地产销售教父的自白：为什么不管多难卖，他都卖得掉，还能卖出好价钱？（10年成交金额超35亿美元，纽约销售,¥39.80,（美）弗雷德里克埃克伦德，（美）布鲁斯利特菲尔德 著，李文远 译；中资海派,广东人民出版社
奥莉薇——美国凯迪克大奖绘本,¥39.80,文/图：（英）伊恩.福尔克纳,河北教育出版社
自然科学启蒙第12辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,（美）弗兰克林 . 布兰利 博士 等编绘,北京联合出版公司
[感恩回馈,¥44.10,（英）乔汉娜·贝斯福(Johanna Basford),北京联合出版公司
帕拉帕拉山的妖怪——（启发童书出品）,¥39.80,文/图：赖马,河北教育出版社
中国通史故事纲要,¥24.20,董原,北方妇女儿童出版社
凯迪克金奖大师经典精装绘本：夏天的天空,¥29.40,（美）彼得·史比尔著，双螺旋童书馆 出品,光明日报出版社
自然科学启蒙第6辑（共6册）（彩绘版，美国优秀儿童科普读物奖，全套十四辑共83册）,¥90.00,保罗·肖沃斯 等著，陈蕙慧 等译,北京联合出版公司
干杯，我们都是不完美父母（献给世间所有不完美，但刚刚好的父母们）,¥54.70,凯蒂·柯比,北京日报出版社
三天一生（法国年度悬疑小说！中文简体版初次上市！如果那时我作了不同的选择，人生可能完全不同）,¥39.00,(法)皮耶尔.勒迈特 著;读客文化 出品,上海文艺出版社
如何不喜欢一个人（新版）（如何鉴别渣男，重新找回面对未来的勇气！让无数女人流泪及改变的心理自助书——拯救深陷情感绑架却无,¥50.50,杰克森·麦肯锡 著 高娃 译 联合读创 出品,北京联合出版公司
亲爱的女儿（一本妈妈和女儿共同创作的书，献给每一个聪明、美丽、无与伦比的女孩）,¥53.90,"[美]艾米·克劳斯·罗森塔尔 [美]帕丽斯·罗森塔尔 著,毕婷 译，[加]{3",北京联合出版有限公司
地下紫禁城（贾平凹看入迷！2014当当畅销榜魔幻小说桂冠！华语文学的深水炸弹！3600万话题阅读量登上热搜！作家榜出品！,¥138.00,简千艾,浙江文艺出版社
廊桥遗梦,¥56.60,罗伯特·詹姆斯·沃勒 著，资中筠 译,译林出版社
培生幼儿英语大家族·典藏版：全202册（预备级70册+基础级84册+提高级48册+40张认读卡片）,¥692.60,海豚传媒、培生集团出品,长江少年儿童出版社
如何阅读能让孩子受益一生：从朗读、亲子共读开始培养真正的阅读者（北京师范大学伍新春教授、著名儿童阅读推广人袁晓峰老师倾情,¥48.90,〔美〕莎拉·麦肯齐， 张恩泽 译,北京科学技术出版社
十个手指头和十个脚趾头——低幼绘本：2008年蝉联纽约时报畅销榜18周,¥39.80,"（澳）梅?福克斯 文,（英）海伦?奥克森伯里 图,余治莹 译",北京联合出版公司
走进魔法店,¥36.40,詹姆斯·R.道迪 著，皛琳译,天地出版社
弗里德曼说，下一个一百年地缘大冲突：21世纪陆权与海权、历史与民族、文明与信仰、气候与资源大变局,¥49.80,[美] 乔治·弗里德曼（George Friedman）；中资海派 出品,广东人民出版社
（简策博文）13次神秘的太阳探索之旅(《自然》杂志年度力荐,¥22.90,科林·斯图尔特,世界图书出版公司
了不起的奋斗书-受益一生的六本书,¥99.70,王旭冉,北方妇女儿童出版社
罪之声（日本世纪悬案改编，毁灭一代人安全感的凶手至今是谜！登顶周刊文春推理BEST10，日本狂销73万册！）（读客悬疑文,¥59.00,[日]盐田武士（塩田武士）；读客文化 出品,河南文艺出版社
栗树街（梅芙·宾奇作品系列）,¥54.30,梅芙·宾奇,浙江文艺出版社
悲伤之镜（2020法国年度文学十佳小说。在巨大的崩溃中，我们的脆弱与坚强都远超自己的想象。）,¥58.00,(法)皮耶尔.勒迈特 著；读客文化 出品,文汇出版社
信念的力量,¥25.30,[美]布鲁斯·利普顿 著，喻华 译，双螺旋文化 出品,光明日报出版社
猫武士外传·短篇小说集（全5册）纪念版,¥156.80,（英）艾琳·亨特,中国少年儿童出版社
我为什么不高兴？——关于情绪的12个小秘密（探索自我的孩子）,¥39.00,(英)莫莉·波特 著 ; (英) 莎拉·詹宁斯 绘 ; 小砂 译,中信出版社
你的奥尔加（《朗读者》作者震撼新作，《晶报·深港书评》年度十大好书，德语文学新高峰，居《明镜周刊》畅销榜38周）,¥58.00,本哈德 · 施林克 著， 新经典 出品,南海出版公司
青春励志全套六册,¥117.90,吴伟,山东人民出版社
凯迪克金奖大师经典精装绘本：诺亚方舟,¥31.40,（美）彼得·史比尔 著绘，双螺旋童书馆 出品,光明日报出版社
猫武士外传大礼盒（全17册，赠独家精美笔记本！,¥624.80,（英）艾琳.亨特 著 周鹰 译,中国少年儿童出版社
优势谈判：沃顿商学院谈判实战课,¥69.80,（美）赫布·科恩 著，谷丹 译，中资海派 出品,中国科学技术出版社
追风筝的人（全新装帧，精装纪念版，李雪琴、高圆圆动情推荐）,¥67.60,"[美]卡勒德·胡赛尼（Khaled,Hosseini）著; 李继宏 译",上海人民出版社
会消失的湖,¥43.60,[爱尔兰]帕迪·唐纳利,江苏凤凰科学技术出版社
木工完全手册(雄踞法国专业书畅销榜单18年，一本即刻上手实操的权威木工手册),¥47.40,"蒂埃里·盖洛修,戴维·费迪罗",北京科学技术出版社
火光之色（女版《基督山伯爵》，你感到痛苦的时刻，就是你蜕变的时刻，它让你的生命变得丰盈而强大。）,¥68.00,(法) 皮耶尔·勒迈特 著；读客文化 出品,文汇出版社
猫武士外传·长篇小说,¥234.00,（英）艾琳·亨特,中国少年儿童出版社
秘密花园：一本探索奇境的手绘涂色书（刘烨与儿子诺一的亲子读物，赵丽颖、井柏然、王珞丹推荐！长期占据英美日韩榜首）,¥40.30,（英）乔汉娜·贝斯福(Johanna Basford) ， 后浪,北京联合出版公司
爱自己，和谁结婚都幸福,¥29.80,爱娃－玛丽亚·楚尔霍斯特 沃尔夫拉姆·楚尔霍斯特；中资海派 出品,广东人民出版社
朗读者（影响麦家人生的五本书之一，凯特·温丝莱特主演同名电影荣膺奥斯卡，沈锡良全新译本，毕飞宇、葛亮、曹文轩、董卿诚恳推,¥46.10,本哈德·施林克 著，沈锡良 译,译林出版社
喜鹊谋杀案（同名英剧热播中）,¥67.60,[英]安东尼˙霍洛维茨 著; 梁清新 译;,新星出版社
亲爱的儿子（每个男孩都需要的温柔提醒，献给又酷又聪明、善良的你）,¥53.90,[美] 杰森·罗森塔尔 [美] 帕丽斯·罗森塔尔 著，毕婷 译，[加]霍利·哈塔姆 绘,北京联合出版有限公司
狼道,¥15.00,梦华,吉林文史出版社
爱打嗝的斑马（勇于改变自己系列,¥79.60,（英）大卫·麦基 ，（英）珍妮德斯蒙德 著 任溶溶，柳漾 译,北京联合出版公司
炒股的智慧（最新版,¥25.50,陈江挺 著，商务印书馆,商务印书馆
我能和你做朋友吗？——关于人际关系的12个小秘密（探索自我的孩子）,¥39.00,(英)莫莉·波特 著 ; (英) 莎拉·詹宁斯 绘 ; 梅楚斯 译,中信出版社
绝对成交高效客户开发内训手册（新版）,¥59.80,[美] 杰布·布朗特，刘浩 译，中资海派出品,新世界出版社
国际大奖小说——傻狗温迪克（百班千人推荐）,¥23.90,凯特·迪卡米洛 著,新蕾出版社
科学男孩维伦（全2册）奇想国世界畅销小说，校园聪明小极客，科学应对生活“大麻烦”,¥53.00,(美) 莎拉·潘尼培克/著；(美) 马拉·弗雷齐/绘 ; 朱墨/译,南京大学出版社
猫武士外传·长篇小说,¥234.00,（英）艾琳·亨特,中国少年儿童出版社
原来孩子这样学习会上瘾（逼孩子努力，不如激发他的学习动力）,¥47.00,"菊池洋匡 秦一生 著,博集天卷 出品",湖南文艺出版社
我的最后一本减肥书,¥43.10,仰望尾迹云,电子工业出版社
"有趣的交通工具绘本系列：出发喽,行驶吧!+汽车图鉴+推土机+机场的汽车+消防车出动（全5册）",¥58.80,[日]山本忠敬 著，艾茗 译，双螺旋童书馆 出品,九州出版社
出众，从改变习惯开始：迈向卓越人生的七大习惯法则,¥32.60,(德)马克·列克劳 著，陈玉嫦 译，斯坦威 出品,北京联合出版有限公司
爱自己，和谁结婚都一样（新版）:,¥42.30,[德]爱娃－玛丽亚·楚尔霍斯特 著；许洁 译，中资海派 出品,中国妇女出版社
地球上最孤单的动物：43种濒危动物插画集,¥97.70,[英]米莉·玛洛塔（Millie Marotta），译者：孙依静 后浪,四川美术出版社
钱从哪里来（给孩子的经济启蒙书，,¥22.10,德尼莎?普罗斯科娃 著/绘 李科 译,福建少年儿童出版社
好饿的兔子（奇想国童书）创意互动游戏绘本，提高孩子的动手操作能力,¥53.70,【哥伦比亚】克劳迪娅·卢埃达/著绘；馨月/译,海豚出版社
曹文轩纯美长篇小说：青铜葵花（精装典藏版）,¥35.00,曹文轩,江苏凤凰少年儿童出版社
桥本氏甲状腺炎的自我疗愈,¥66.60,(美) 伊莎贝拉·温兹（Izabella Wentz） 著 │低音出品,北京联合出版有限公司
疯狂星期二（凯迪克大奖绘本三部曲）——清华附小推荐的绘本《疯狂星期二》,¥109.40,文/图：﹝美﹞大卫.威斯纳,北京联合出版公司
科研项目完全指南：从课题选择到报告撰写,¥67.60,（英）朱迪丝·贝尔 （英）斯蒂芬·沃特斯 巴别塔出品,新华出版社
群言精装】月亮与六便士,¥27.34,无,群言出版社
鸭子！兔子！（奇想国童眸图书出品）,¥48.80,[美] 艾米·克劳斯·罗森塔尔/著；[美]汤姆·利希藤黑尔徳/绘；黄晓燕/译,海豚出版社
猫、爱因斯坦和密码学：我也能看懂的量子通信,¥62.60,神们自己,北京联合出版有限公司
健康生活新开始,¥45.00,（美）哈维·戴蒙德,南海出版公司
亲爱的女儿+亲爱的儿子（全二册，父母送给孩子相伴一生的祝福，子女闯荡世界终身受益的话语）,¥107.80,,北京联合出版有限公司
别只叫我女孩：,¥39.00,【美】马伊姆·拜力克 著 霸王龙文化 译,北京联合出版有限公司
小牛顿科学馆第一辑全10册儿童绘本3,¥34.80,希尔维·柏西,长江出版社
冒险岛数学奇遇记41-45(全5册)涵盖人教版小学数学知识点。巩固孩子学习信心，培养孩子奥数思维习惯,¥146.00,（韩）宋道树 著 （韩）徐正银 绘 李学权 王佳 李享妍译，双螺旋童书馆 出品,光明日报出版社
国际畅销榜－彩排,¥22.00,"[新西兰] 埃莉诺·卡顿,田丽娟",译林出版社
国际畅销榜012:老夫老妻【一册】,¥37.96,埃尔克·海登莱希 (Elke Heidenreich),译林出版社
国际畅销榜008:乱世未亡人,¥36.80,"莱斯利?唐纳 (Downer.L.), 张广海",译林出版社
国际畅销榜003－走向加特林堡,¥18.80,"(美)莫谢尔,李智微",译林出版社
国际畅销榜:迷【正版书籍，满额减】,¥588.50,"[英] 阿莉·史密斯,宋伟航",译林出版社
国际畅销榜012:老夫老妻,¥30.59,埃尔克·海登莱希 (Elke Heidenreich),译林出版社
培生幼儿英语：预备级（第一辑+第二辑，共70册英语绘本，3-5岁幼儿园英文绘本，零基础英语阅读启蒙）,¥299.90,培生集团,新星出版社
当下的启蒙：为理性、科学、人文主义和进步辩护,¥154.70,史蒂芬·平克 (Steven Pinker ) 著，侯新智，欧阳明亮，魏薇 译 湛庐文化 出品,浙江人民出版社
周国平少年哲学智慧书（套装5册）,¥149.00,周国平 著；小博集 出品,湖南少年儿童出版社
圣境预言书,¥30.50,[美]詹姆斯·莱德菲尔德 著，李永平 译，双螺旋文化 出品,光明日报出版社
丹·布朗作品：地狱（国际畅销书作家，悬疑惊悚经典，继达·芬奇密码、失落的秘府之后又一力作）,¥47.90,丹·布朗 著,人民文学出版社
蒲公英科学绘本系列（第7辑）：蚂蚁飞起来了,¥10.00,【韩】李诚实,浙江教育出版社
非暴力管教,¥58.60,[德]妮可拉·施密特,朝华出版社
蒸汽火车，梦幻火车（小车迷床头的晚安书）,¥53.40,[美] 谢丽·达斯基·瑞科尔/著；[美] 汤姆·利希藤黑尔徳/绘；阿甲/译,海豚出版社
心毒1+2+3（套装全三册）,¥151.40,初禾,天津人民出版社
孩子，把你的手给我（II）2018年新版,¥22.70,[美] 海姆·G.吉诺特 著；张雪兰 译,北京联合出版有限公司
清晨高效能：晨型精英都在用的时间管理术,¥43.70,"【美】达蒙·扎哈里亚德斯,简策博文 出品",世界图书出版公司
你可以不生气（2018珍藏版）,¥38.40,一行禅师,海南出版社
国际大奖小说——提灯的天使,¥27.60,[美]凯特·迪卡米洛,新蕾出版社
给忙碌者的天体物理学,¥45.80,(美) 尼尔·德格拉斯·泰森，未读 出品,北京联合出版有限公司
数学绘本：启发Mathstart数学启蒙绘本第1阶（共5阶，每阶8册）,¥148.00,文：〔美〕斯图尔特?J.墨菲 图：〔美〕斯科特?纳什 等,北京联合出版有限公司
给孩子的情绪书（适合5—12岁孩子阅读的情绪绘本，精选39个寓言故事，配以86张西班牙插画师的唯美插图）,¥75.00,Jesus Ballaz,北京联合出版有限公司
做了这本书（9-101岁都适用的创意书；长踞美国、英国、加拿大、西班牙、法国、德国等国畅销排行榜；引导读者大胆搞乱，放肆,¥25.80,凯莉史密斯,湖北科学技术出版社
阅读与写作启蒙绘本（全2册,¥83.90,泰德?希尔 绘著 陈玉娇 译,新疆青少年出版社
渡边淳一乐园三部曲,¥127.60,渡边淳一,青岛出版社
花婆婆,¥286.80,[美] 芭芭拉·库尼 著，方素珍 译,河北教育出版社
正版全新,¥79.00,李子木,二十一世纪出版社集团
心烦的猴子,¥44.10,[美]苏珊娜·朗/著 [美]马克思·朗/绘,北京联合出版有限公司
早起赋能系列：早起的奇迹+知道做到+超级时间倍增术+自律力（套装4册）,¥143.60,,广东人民出版社
最温柔的教养（130则实用亲子用语范例，治愈童年的自己，温暖孩子的一生）,¥55.20,吴恩瑛,中信出版社
给孩子讲昆虫（挪威获奖女科学家献给孩子的昆虫绘本，雄踞挪威2019童书畅销榜！）,¥54.30,"安妮·斯韦德鲁普－蒂格松（Anne Sverdrup-Thygeson） 著,博集天卷 出品",湖南少年儿童出版社
如何说,¥32.10,[美] 阿黛尔·法伯和伊莱恩·玛兹丽施 青豆书坊 出品,重庆出版社
钱该怎么用（给孩子的经济启蒙书，,¥22.10,德尼莎?普罗斯科娃 著/绘 李科 译,福建少年儿童出版社
有匪全集（赵丽颖、王一博主演《有翡》原著小说。Priest扛鼎之作，全4册）,¥123.20,Priest 著，博集天卷 出品,湖南文艺出版社
蟑螂：尤·奈斯博大师崛起之作,¥44.10,"[挪威] 尤·奈斯博 著,博集天卷 出品",湖南文艺出版社
我看见,¥39.00,（日）中岛芭旺；凤凰空间 出品,江苏凤凰文艺出版社
你的身体，是一切美好的开始：新版,¥77.40,"[美]卡梅隆·迪亚茨, [美]桑德拉·巴克 著，王敏 译，未读 出品，",上海文化出版社
爱自己系列（包括《爱自己，和谁结婚都一样》、《爱自己，和谁结婚都幸福》）,¥57.80,〔德〕爱娃－玛丽亚·楚尔霍斯特 沃尔夫拉姆·楚尔霍斯特 著；中资海派 出品,
内向者的优势(4大板块，1条自我提升路径，让你的内向优势被看见。写给内敛慢热人群的答案之书，苏珊·坎恩等国外专家联合推荐,¥49.80,张瀞仁，果麦文化 出品,江苏凤凰文艺出版社
“坏家伙”系列（全新五册套装）爆笑延续，助力阅读,¥111.30,［澳］艾伦?布雷比,江苏凤凰少年儿童出版社
运动饮食1：9（全新修订版）风靡全日本的饮食减肥法，畅销50万册。,¥43.90,森拓郎著，紫图图书 出品,广东科技出版社
奔腾年代（劳拉·希伦布兰德代表作，不向命运屈服的正能量代言人，令两位布什总统大加赞赏的美国精神偶像！同名电影连获奥斯卡七,¥32.30,(美)劳拉.希伦布兰德；中资海派 出品,重庆出版社
证言（全球现象级畅销书《使女的故事》续作，2019年布克奖作品，阿特伍德二度折桂）,¥67.50,【加】玛格丽特·阿特伍德 著，于是 译,上海译文出版社
雪地天使,¥90.20,[挪威]马娅·伦德 [挪威]丽莎·艾萨托,浙江文艺出版社
真北：125位全球顶尖领袖的领导力告白,¥42.00,"(美) 乔治, (美) 西蒙斯 著 刘祥亚 译；中资海派 出品",广东经济出版社有限公司
我幼稚的时候好有范（被比尔?盖茨力荐为“一本真正的消夏读物”，长踞亚马逊动漫畅销榜NO1，全欧美为之动容、1.7亿网友又,¥35.00,（美）艾丽布罗什（Allie Brosh）；中资海派 出品,四川人民出版社
与身体对话：终结疲惫的自疗启示录,¥86.10,瑞秋·卡尔顿·艾布拉姆,北京联合出版有限公司
30天学会绘画(畅销版),¥39.20,【美】马克-凯斯特勒,上海人民美术出版社
一个医生的自白：走在生命与死亡的十字路口,¥50.80,[英]亨利·马什 （Henry Marsh）；中资海派 出品,四川人民出版社
蛤蟆先生去看心理医生|2020心理学畅销榜TOP1,1000000铃铛/集,,
病从寒中来,¥27.90,[日]石原结实 著，李冬雪 译，双螺旋文化 出品,科学技术文献出版社
精选家常菜大全（升级版）,¥34.70,高杰 编著,中国轻工业出版社
斯蒂芬·金作品系列:日落之后（《肖申克的救赎》作者惊悚故事集，登《纽约时报》《出版人周刊》等畅销榜）,¥37.30,〔美〕斯蒂芬·金,人民文学出版社
此生只为守敦煌：常书鸿传（2020年度中国好书！《中国新闻出版广电报》年度畅销书总榜！人民网“六月人民好书”等）,¥76.60,叶文玲,浙江人民出版社
什么都行魔法商店01：讨厌魔法的小魔女,¥35.40,（日）安昼安子,山东人民出版社
蛤蟆先生去看心理医生+抱住棒棒的自己（英国经典心理咨询入门书+22个心理咨询案例漫画。知名心理学家武志红、李松蔚推荐）,¥97.80,罗伯特·戴博德、徐慢慢心理话，果麦文化 出品,天津人民出版社
钟表匠的女儿（我们总以为还有时间，突然却一切都来不及。作家凯特·莫顿新作！）（读客外国小说文库）,¥62.00,(澳)凯特.莫顿 著;读客文化 出品,河南文艺出版社
丹·布朗作品：数字城堡（国际畅销书作家、长篇悬念惊悚小说处女作，其创作灵感来自于一个真实的事件）,¥42.70,丹·布朗 著,人民文学出版社
国际大奖小说——傻狗温迪克,¥23.90,[美] 凯特?迪卡米洛,新蕾出版社
巴比龙,¥56.80,(法) 昂利·沙里叶,文化发展出版社
重启：如何在低迷的经济环境下，让经历挫折的企业逆流重启？,¥77.80,【德】史蒂夫·迈哈特 著 陈君洋 译 人天兀鲁思 出品,中国华侨出版社
日本世相系列套装：·饱食穷民+妻子们的思秋期+燃烧未尽的晚景+为了生命闪耀之日（豆瓣均分8.0+高口碑作品，横扫各大单,¥161.80,[日]斋藤茂男,浙江人民出版社
金钱的属性：一个富豪的财富私房课,¥59.20,【韩】金胜镐,浙江人民出版社
数学侦探（全4册）,¥77.00,【美】丹尼尔·肯尼 艾米丽·博艾尔/著 刘玙婧/译；小博集出品；,湖南文艺出版社
美国摄影用光教程（第5版）,¥67.60,[美] Fil Hunter，[美] Steven Biver，[美] Paul Fuqua,人民邮电出版社
美国的痼疾：一位历史学家对疫情的反思,¥47.00,[美]蒂莫西·斯奈德 著 陈博 译,商务印书馆
亚瑟与乔治（永远不要怀疑自己，毕竟只有相信自己的人实现了理想。当代英国文坛三巨头代表作！）,¥59.90,(英)朱利安·巴恩斯 著；读客文化 出品,文汇出版社
梦蛇（同时包揽星云奖、雨果奖、轨迹奖的科幻杰作）,¥48.00,【美】冯达·N.麦金泰尔 著 齐如君 译 人天兀鲁思 出品,天地出版社
你永远永远永远是爸爸的小宝贝（每一次爸爸温柔地看着你，都是在说“我爱你”！爸爸对孩子【爱】的表白书！）（3-6岁适读）,¥43.80,（美）艾莉森?麦吉 著;读客文化 出品,文汇出版社
曹文轩纯美长篇小说：蜻蜓眼（精装典藏版）,¥38.60,曹文轩,江苏凤凰少年儿童出版社
《失乐园》（插图纪念版）,¥60.00,渡边淳一,青岛出版社
漂亮法语手写体字帖：法文圆体+花体,¥18.90,卓言外语教研组 编,中国宇航出版社
五六年级课外阅读推荐书籍世界未解之谜小学生版6册三四年级课外阅读必读书小学生课外阅读经典3-4-5-6年级科普读物最,¥29.80,云凡 主编,吉林文史出版社
那时月光（我与共和国一起成长系列）献礼新中国成立七十周年,¥36.00,吴然,青岛出版社
汉武大帝之飞龙在天（全3册）,¥170.20,刘忆江 著,辽宁人民出版社
帕瓦娜的旅程：(阿富汗儿童小说系列勇气之书,¥29.80,［加］黛博拉·艾里斯/著， 黄静雅/译，双螺旋童书馆 出品,光明日报出版社
噗噗音乐会(触摸发声书)：,¥99.80,[比] 吉多·范·西纳顿 /著绘 北斗童书出品,海豚出版社
数学绘本：启发Mathstart数学启蒙绘本第2阶（共5阶，每阶8册）,¥148.00,文：〔美〕斯图尔特?J.墨菲 图：〔美〕克里斯?德马雷斯特 等,北京联合出版有限公司
成功从沟通开始,¥56.80,杨帆,内蒙古人民出版社
问题之书,¥41.80,乔治·斯托克，酷威文化 出品,江苏文艺出版社
形色手诊,¥18.10,天津市人体科学学会形色手诊研究小组,天津科学技术出版社
学前基本技能训练,¥17.90,宋璐编写,应急管理出版社
生命3.0,¥97.80,迈克斯·泰格马克(Max Tegmark) 著，汪婕舒 译 湛庐文化 出品,浙江教育出版社
曹文轩纯美长篇小说：红瓦黑瓦（精装典藏版）,¥35.00,曹文轩,江苏凤凰少年儿童出版社
臣服实验,¥22.50,（美）迈克·A. 辛格(Michael A. Singer) 著 易灵运 译,南京大学出版社
艾莉诺好极了（英美畅销榜榜单图书，感动40国读者，全球88个版本）,¥46.60,（英）盖尔·霍尼曼（Gail Honeyman），未读 出品,北京联合出版有限公司
